date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2015-01-11,228.0,229.33299300000002,224.16700699999998,226.44999700000002,174.899506,5039577.0,681.47,8284.5,2044.810059,17737.369141,4704.069824,1.5500029999999754,5.165986000000032,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-11,220.39299498863528,226.44999700000002,5.165986000000032,5.779536801153943,14.912310783953572,85.08768921604643,76.38373432251609,76.38373432251609,63.54681671256001,63.54681671256001,102.05756954242825,102.05756954242825,221.50715448119033,220.23832130755832,1.2688331736320038,0.5900784474850357,1.3575094522939362
2015-01-12,228.33299300000002,228.33299300000002,224.100006,225.46699500000003,174.140274,1933722.0,677.63,8323.0,2028.2600100000002,17640.839844,4664.709961,1.8829959999999915,4.2329870000000085,,,,,,,0,0,0,0,0,0,0,0,-0.004340961374699304,0.004647232784114941,-0.00809368524335874,-0.005442142869816813,-0.008367193615874458,0.0,-0.9341,2015-01-12,221.39341622076208,226.44999700000002,4.2329870000000085,5.581368207747061,19.99689339358881,80.0031066064112,77.59019175048113,77.59019175048113,68.22794172520038,68.22794172520038,96.31469180104261,96.31469180104261,222.21120112583435,220.88074625580933,1.3304548700250223,0.7490802528583675,1.1627492343333095
2015-01-13,226.80000299999998,230.33299300000002,221.16700699999998,223.18299900000002,172.376221,2986269.0,677.4,8299.400391,2023.030029,17613.679688,4661.5,1.3330079999999498,9.165986000000032,,,,,,,0,0,0,0,0,0,0,0,-0.010130069049966162,-0.002835469061636564,-0.0025785554979216307,-0.0015396180816887872,-0.0006881373176117478,0.0,3.5726,2015-01-13,222.5175420753365,225.46699500000003,9.165986000000032,6.01603758270144,35.16449349094837,64.83550650905163,73.33863000333795,73.33863000333795,69.93150448457956,69.93150448457956,80.15288104085474,80.15288104085474,222.37994215488837,221.15045474952575,1.2294874053626188,0.8507510971335353,0.7574726164581671
2015-01-14,225.31700099999998,225.31700099999998,216.30000299999998,217.233002,167.780731,3556137.0,659.38,8277.549805,2011.27002,17427.089844,4639.319824,2.1340019999999527,9.016998000000001,,,,,,,0,0,0,0,0,0,0,0,-0.02665965162329431,-0.0026327909211000255,-0.005813066949783785,-0.010593461860619824,-0.004758162823125578,0.0,10.126,2015-01-14,223.07343005649744,223.18299900000002,9.016998000000001,6.362660316143341,64.42726361042867,35.57273638957134,60.749998798749075,60.749998798749075,66.87100258930273,66.87100258930273,48.507991217641774,48.507991217641774,221.50358257908715,220.71047818506347,0.7931043940236862,0.8386913638318418,-0.09117393961631137
2015-01-15,218.367004,222.733002,216.44999700000002,220.983002,170.67704799999998,5904138.0,658.84,8494.150391,1992.6700440000002,17320.710938,4570.819824,1.1340020000000095,6.283004999999974,,,,,,,0,0,0,0,0,0,0,0,0.01726251270177137,0.026167234399382622,-0.009247876125553667,-0.00610422663521315,-0.01476509544473259,1.0,0.6597,2015-01-15,224.75559573973646,217.233002,6.283004999999974,6.353848210527422,45.98433196726134,48.05560555555546,56.5185343843512,56.5185343843512,63.42017985431889,63.42017985431889,42.71524344441582,42.71524344441582,221.4163764200615,220.73995858625167,0.6764178338098361,0.8050531172430446,-0.257270566866417
2015-01-16,221.08299300000002,224.30000299999998,218.53300499999997,219.766998,169.737869,3573624.0,662.62,8513.799805,2019.4200440000002,17511.570313,4634.379883,0.09999100000001704,5.766998000000001,,,,,,,0,0,0,0,0,0,0,0,-0.005502667236194525,0.0023132877445659616,0.01342419939545203,0.01101914209429311,0.013905614626563256,0.0,-2.3787,2015-01-16,225.79901126478657,220.983002,5.766998000000001,6.291375074436723,58.69997222222231,24.706032000307957,45.91436692300345,45.91436692300345,57.584908877213735,57.584908877213735,22.57328301458287,22.57328301458287,221.14380363153165,220.63817891624933,0.5056247152823232,0.7434329843024646,-0.4756165380402828
2015-01-17,221.08299300000002,224.30000299999998,218.53300499999997,219.766998,169.737869,3573624.0,662.62,8513.799805,2019.4200440000002,17511.570313,4634.379883,1.3159950000000151,5.766998000000001,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-17,226.54562606800286,219.766998,5.766998000000001,6.237441612008745,75.29396799969204,24.706032000307957,38.84492194877161,38.84492194877161,51.33824656773302,51.33824656773302,13.858272710848794,13.858272710848794,220.91884283742385,220.54974644534107,0.3690963920827812,0.6668409669545908,-0.5954891497436192
2015-01-18,221.08299300000002,224.30000299999998,218.53300499999997,219.766998,169.737869,3573624.0,662.62,8513.799805,2019.4200440000002,17511.570313,4634.379883,1.3159950000000151,5.766998000000001,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-18,227.2757830300145,219.766998,5.766998000000001,6.19052949805439,75.29396799969204,24.706032000307957,34.13195863261706,34.13195863261706,45.6028172560277,45.6028172560277,11.190241385795773,11.190241385795773,220.73241893961472,220.47241227896686,0.2600066606478606,0.5839814411755546,-0.647949561055388
2015-01-19,219.75,220.350006,214.233002,215.06700099999998,166.107803,3308652.0,649.28,8550.700195,2019.4200440000002,17511.570313,4634.379883,-0.016998000000000957,6.1170040000000085,,,,,,219.68441395638587,0,0,0,0,0,0,0,0,-0.02138630596334401,0.004334185774291788,0.0,0.0,0.0,0.0,-4.9343,2015-01-19,228.14188113624238,219.766998,6.1170040000000085,6.183399331795579,94.81987909185803,5.180120908141976,24.481346057792027,24.481346057792027,38.562326856615805,38.562326856615805,-3.6806155398555234,-3.6806155398555234,219.82276084802066,219.95125241595798,-0.12849156793731709,0.439403248002906,-1.1357896318804461
2015-01-20,215.41700699999998,218.0,214.41700699999998,215.882996,166.73803700000002,2326635.0,647.18,8695.599609,2022.550049,17515.230469,4654.850098,0.3500060000000076,3.582993000000016,47.19639685445693,228.844,209.961,219.40254970000007,,219.32237415101577,0,0,0,0,0,0,0,0,0.0037941263963381378,0.016945912111937966,0.0015499524278266286,0.00020901357985469993,0.0044170343210512275,1.0,0.2239,2015-01-20,229.1416623788911,215.06700099999998,3.582993000000016,5.937505638017055,89.75158433318384,10.248415666816154,19.737035927466735,19.737035927466735,32.28722988023278,32.28722988023278,-5.363351978065353,-5.363351978065353,219.19440005758202,219.56758491408365,-0.3731848565016378,0.27499007224224553,-1.2963498574877668
2015-01-21,216.0,219.117004,214.53300499999997,218.05000299999998,168.411743,2767269.0,649.23,8729.5,2032.119995,17554.279297,4667.419922,0.11700400000000855,4.583999000000034,49.97932970456434,228.843,209.96,219.40169980000005,,219.20119594615713,0,0,0,0,0,0,0,0,0.010037937534313146,0.0038985685317103336,0.004731623825443343,0.0022294213067373114,0.0027003713836888377,1.0,2.5748,2015-01-21,229.5624132780963,215.882996,4.583999000000034,5.812411989475669,76.29190600168675,23.70809399831324,21.060721951082236,21.060721951082236,28.54506057051593,28.54506057051593,6.09204471221485,6.09204471221485,219.01290263374855,219.42730378674028,-0.4144011529917293,0.13582828627011648,-1.1004588785236915
2015-01-22,218.33299300000002,220.0,214.983002,219.016998,169.1586,2468169.0,654.56,8761.400391,2063.149902,17813.980469,4750.399902,0.2829900000000407,5.016998000000001,55.43189601270022,228.807,210.419,219.61254955000004,,219.18365328461837,0,0,0,0,0,0,0,0,0.0044347085701736955,0.003654320522366694,0.015269721805970526,0.014794180245518707,0.017778554616196374,1.0,1.2136,2015-01-22,231.14706854500488,218.05000299999998,5.016998000000001,5.740409884657168,70.28572251996913,43.16128141115866,28.427575104441043,28.427575104441043,28.505898748490964,28.505898748490964,28.2709278163412,28.2709278163412,219.0135490738564,219.39006015254208,-0.3765110786856667,0.032598713474883065,-0.8182195843210995
2015-01-23,221.132996,227.44999700000002,219.18299900000002,224.91700699999998,173.715485,4353039.0,671.44,8835.599609,2051.820068,17672.599609,4757.879883,2.1159979999999905,8.266998000000001,61.31226214292643,229.311,210.926,220.11839975000004,,219.72968697179758,0,0,0,0,1,0,0,0,0.026938535788307405,0.008468876513875845,-0.005491522447795494,-0.00793651145211649,0.0015746002766736655,1.0,3.1809,2015-01-23,232.07803541656946,219.016998,8.432999000000024,5.979580733593192,19.16464370305078,80.83535629694923,45.89683550194377,45.89683550194377,34.30287766630856,34.30287766630856,69.08475117321419,69.08475117321419,219.9416774781884,219.88350478570243,0.058172692485982225,0.03774388098535313,0.040857623001258184
2015-01-24,221.132996,227.44999700000002,219.18299900000002,224.91700699999998,173.715485,4353039.0,671.44,8835.599609,2051.820068,17672.599609,4757.879883,-3.7840109999999925,8.266998000000001,61.31226214292643,229.697,211.551,220.62424995,,220.223717450674,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-24,232.7060888196563,224.91700699999998,8.266998000000001,6.1792876419823015,19.16464370305078,80.83535629694923,57.54300910027892,57.54300910027892,42.04958814429868,42.04958814429868,88.52985101223939,88.52985101223939,220.7212591791693,220.32616384129588,0.3950953378734141,0.10955328267465782,0.5710841103975126
2015-01-25,221.132996,227.44999700000002,219.18299900000002,224.91700699999998,173.715485,4353039.0,671.44,8835.599609,2051.820068,17672.599609,4757.879883,-3.7840109999999925,8.266998000000001,60.948097773751,230.0,212.218,221.10925055,,220.67069740775267,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-25,233.31761441202718,224.91700699999998,8.266998000000001,6.358709900373728,19.16464370305078,80.83535629694923,65.30712483250235,65.30712483250235,49.8021003736999,49.8021003736999,96.31717375010726,96.31717375010726,221.37682466959498,220.72437178752412,0.652452882070861,0.2185449614745997,0.8678158411925228
2015-01-26,221.132996,227.44999700000002,219.18299900000002,224.91700699999998,173.715485,4353039.0,671.44,8835.599609,2057.090088,17678.699219,4771.759765999999,-3.7840109999999925,8.266998000000001,64.0827915489323,229.885,213.521,221.70260075000002,,221.07510784510956,0,0,0,0,0,0,0,0,0.0,0.0,0.0025684610859357804,0.00034514503440075117,0.0029172411538997967,1.0,,2015-01-26,234.0668832005782,224.91700699999998,8.266998000000001,6.520366024791381,19.16464370305078,80.83535629694923,70.48320198731797,70.48320198731797,56.69580091157259,56.69580091157259,98.05800413880874,98.05800413880874,221.92863736523174,221.0834908956552,0.845146469576548,0.34424516865998267,1.0018026018331307
2015-01-27,226.30000299999998,231.617004,220.266998,230.68299900000002,178.1689,5802642.0,679.58,8910.5,2029.550049,17387.210938,4681.5,1.3829959999999915,11.350006000000008,67.07784096628487,230.962,214.013,222.4876006,,221.9901450979563,0,0,0,0,0,0,0,0,0.025636258045734994,0.008477114662790441,-0.01338786237931644,-0.016488106810863323,-0.018915404468414998,1.0,3.0242,2015-01-27,234.94916044707082,224.91700699999998,11.350006000000008,6.924133900939131,5.3727847017043855,94.62721529829562,78.53120642431051,78.53120642431051,63.974269415818554,63.974269415818554,107.64508044129443,107.64508044129443,223.29043299470032,221.8963212110917,1.394111783608622,0.5547274064734363,1.6787687542703715
2015-01-28,229.617004,236.53300499999997,228.33299300000002,235.41700699999998,181.82521100000002,5719488.0,703.21,8914.299805,2002.160034,17191.369141,4637.990234000001,-1.0659950000000151,8.200011999999958,61.99267153815943,233.146,212.784,222.96510075,,223.2688938505319,1,0,0,0,0,0,0,0,0.020521600571143495,0.0004264412771450843,-0.013495609538427322,-0.011263554442304868,-0.009293979707358568,1.0,48.1229,2015-01-28,235.231759155991,230.68299900000002,8.200011999999958,7.029517063700174,5.00447466307512,94.95388813111671,84.00543365991257,84.00543365991257,70.65132416384989,70.65132416384989,110.71365265203792,110.71365265203792,225.17357697106914,223.02916571291692,2.1444112581522177,0.8732803478103065,2.542261820683822
2015-01-29,237.08299300000002,245.91700699999998,235.850006,244.617004,188.93086200000002,9701247.0,723.69,8952.349609,2021.25,17416.849609,4683.410156,1.6659860000000322,10.067000999999976,68.75478225083683,237.885,209.862,223.8734511,,225.3020471981003,1,0,0,0,0,0,0,0,0.03907956966429693,0.004268400752985402,0.009534685377702523,0.013115911022016702,0.009793018033336098,1.0,9.1556,2015-01-29,236.6986931339999,235.41700699999998,10.5,7.313001121019161,4.1269936507935725,95.85775262186137,87.95620664722883,87.95620664722883,76.4196183249762,76.4196183249762,111.02938329173406,111.02938329173406,228.18860476124715,224.82052723316977,3.3680775280773787,1.3730130828157268,3.990128890523304
2015-01-30,245.83299300000002,254.41700699999998,243.66700699999998,249.617004,192.792633,7377372.0,745.5,8808.900391,1994.9899899999998,17164.949219,4635.240234000001,1.2159890000000075,10.75,71.67855766433767,243.164,206.899,225.03180145000002,,227.61775736970978,1,0,0,0,0,0,0,0,0.020440127987136236,-0.01602363896242265,-0.01299196536796543,-0.01446302836936908,-0.010285223885054706,1.0,-1.2756,2015-01-30,237.4858813455977,244.617004,10.75,7.590899993254803,12.034908131836856,87.82775677996699,87.91339002480821,87.91339002480821,80.25087555825354,80.25087555825354,103.23841895791753,103.23841895791753,231.50738493614185,226.85997851858153,4.647406417560319,2.028703455129907,5.237405924860824
2015-01-31,245.83299300000002,254.41700699999998,243.66700699999998,249.617004,192.792633,7377372.0,745.5,8808.900391,1994.9899899999998,17164.949219,4635.240234000001,-3.7840109999999925,10.75,71.67855766433767,247.403,204.978,226.19015180000002,,229.7129237154517,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-31,237.9520755086814,249.617004,10.75,7.843944000268508,12.172243220033007,86.37678971975036,87.40118992312225,87.40118992312225,82.63431367987644,82.63431367987644,96.93494240961383,96.93494240961383,234.3092700864923,228.71651528745645,5.592754799035845,2.7422203568241454,5.701068884423399
2015-02-01,245.83299300000002,254.41700699999998,243.66700699999998,249.617004,192.792633,7377372.0,745.5,8808.900391,1994.9899899999998,17164.949219,4635.240234000001,-3.7840109999999925,10.75,73.0219355398628,251.046,203.749,227.39765225000002,,231.6085504092182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-02-01,238.3897141179933,249.617004,10.75,8.074718027056027,13.623210280249639,86.37678971975036,87.05972318866495,87.05972318866495,84.10945018280594,84.10945018280594,92.96026920038292,92.96026920038292,236.67558978720683,230.40889004185505,6.2666997453517865,3.447675153402371,5.638049183898831
2015-02-02,248.66700699999998,255.766998,245.117004,249.55000299999998,192.740875,5076798.0,754.52,8797.400391,2020.8499760000002,17361.039063,4676.689941,-0.9499970000000246,10.649993999999992,76.24470263592836,254.241,203.191,228.71600245000005,,233.31726017976885,0,0,0,0,0,0,0,0,-0.00026846461503537977,-0.0013054977908195653,0.012962464037225674,0.011423852264179635,0.008942299623644345,0.0,0.2056,2015-02-02,238.95596895160773,249.617004,10.649993999999992,8.27760472962464,16.993754564666453,83.00624543533355,85.70856393755447,85.70856393755447,84.64248810105545,84.64248810105545,87.84071561055254,87.84071561055254,238.66429287256824,231.948183473702,6.7161093988662515,4.101776588533575,5.228665620665353
2015-02-03,249.66700699999998,252.132996,241.44999700000002,242.46699500000003,187.270294,4893417.0,738.43,8756.549805,2050.030029,17666.400391,4727.740234000001,0.11700400000000855,10.682998999999967,74.56292743608503,255.607,204.348,229.97770210000004,,234.18866349598136,0,0,0,0,0,0,0,0,-0.028383086877653674,-0.004643483777524771,0.014439494938539577,0.017588885486168104,0.010915902838126934,0.0,6.1125,2015-02-03,239.6458183864127,249.55000299999998,10.682998999999967,8.465724305805187,36.35469976915313,63.64530023084687,78.35414270198527,78.35414270198527,82.54637296803205,82.54637296803205,69.96968216989171,69.96968216989171,239.2513281712907,232.78875446310488,6.462573708185829,4.5741755471934225,3.776796321984813
2015-02-04,241.66700699999998,245.33299300000002,238.75,240.33299300000002,185.62210100000001,5480157.0,722.79,8723.700195,2041.5100100000002,17673.019531,4716.700195,-0.7999880000000417,6.582993000000016,69.44722127219458,256.606,205.285,230.94520165000003,,234.77383773445933,0,0,0,0,0,0,0,0,-0.008801144937594763,-0.0037514330108925353,-0.004156045950290732,0.0003746739490504414,-0.0023351619280189695,0.0,2.3461,2015-02-04,239.71296359085073,242.46699500000003,6.582993000000016,8.319472243335525,42.18785649977739,56.52392957746483,71.07740499381178,71.07740499381178,78.72338364329195,78.72338364329195,55.78544769485143,55.78544769485143,239.41822027302652,233.3881251067068,6.030095166319711,4.865477637184832,2.3292350582697576
2015-02-05,241.56700099999998,257.600006,241.0,250.0,193.08844,9326904.0,755.01,8711.700195,2062.52002,17884.880859,4765.100098,1.2340079999999602,16.600006000000008,75.97291511292808,258.895,206.019,232.45685175000003,,236.22394842641557,0,0,0,0,0,0,0,0,0.0402233298716943,-0.0013755630904048743,0.010291406800400527,0.011987839861115734,0.010261390590673214,1.0,-29.2414,2015-02-05,240.97668663277312,240.33299300000002,17.26701299999999,9.010205693280328,20.35733632821659,74.03217745521209,72.06232914761188,72.06232914761188,76.50303214473192,76.50303214473192,63.18092315337179,63.18092315337179,241.05017557045343,234.7008427442752,6.349332826178227,5.162345013955249,2.373975624445956
2015-02-06,245.33299300000002,249.66700699999998,242.266998,243.649994,188.18399,4651986.0,735.59,8661.049805,2055.469971,17824.289063,4744.399902,-4.667006999999984,7.400008999999983,68.49931613788185,259.832,207.47,233.65100155000005,,236.93119086199505,0,0,0,0,0,0,0,0,-0.02540001876860154,-0.005814064862914914,-0.0034181723966975053,-0.0033878780897502736,-0.004344126161943129,0.0,4.3687,2015-02-06,241.53938118247825,250.0,7.733001999999999,8.91217355402986,47.66462501656735,35.86201379310338,59.99555736277571,59.99555736277571,71.0005405507465,71.0005405507465,37.985590986834126,37.985590986834126,241.45097663587376,235.40454767361854,6.04642896225522,5.33920771979884,1.41444248491276
2015-02-07,245.33299300000002,249.66700699999998,242.266998,243.649994,188.18399,4651986.0,735.59,8661.049805,2055.469971,17824.289063,4744.399902,1.6829990000000237,7.400008999999983,68.49931613788185,260.534,209.157,234.84515135000007,,237.57107687513837,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-02-07,241.7699173205664,243.649994,7.400008999999983,8.796721904278414,64.13798620689663,25.994654855812726,48.66192319378805,48.66192319378805,63.554334765093685,63.554334765093685,18.877100051176768,18.877100051176768,241.7898801306847,236.04997476637607,5.73990536430864,5.4193638964873765,0.6410829356425278
2015-02-08,245.33299300000002,249.66700699999998,242.266998,243.649994,188.18399,4651986.0,735.59,8661.049805,2055.469971,17824.289063,4744.399902,1.6829990000000237,7.400008999999983,73.8784482344806,260.467,212.082,236.27430100000007,,238.15002136322042,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-02-08,241.96887135633818,243.649994,7.400008999999983,8.69060691558096,74.00534514418727,25.994654855812726,41.106167081129605,41.106167081129605,56.07161220377232,56.07161220377232,11.175276835844187,11.175276835844187,242.07647591317698,236.64239014126827,5.434085771908713,5.422308760871167,0.02355402207509094
2015-02-09,240.33299300000002,242.0,235.516998,237.266998,183.254059,4103676.0,713.97,8526.349609,2046.7399899999998,17729.210938,4726.009765999999,-3.3170009999999763,6.483001999999999,66.3441200031282,259.55,215.137,237.34350110000005,,238.0659239000566,0,0,0,0,0,1,0,0,-0.026197398620360746,-0.015552409815521195,-0.004247194618831163,-0.005334188907279658,-0.003876177468144837,0.0,1.6845,2015-02-09,242.29880467127958,243.649994,8.132995999999991,8.648434262416707,92.07535495164427,7.924645048355729,30.045659736871645,30.045659736871645,47.39629471480542,47.39629471480542,-4.655610218995903,-4.655610218995903,241.3356279041267,236.69088987821993,4.644738025906776,5.266773939754434,-1.2440718276953167
2015-02-10,235.0,238.53300499999997,229.66700699999998,232.766998,179.778458,7341765.0,702.81,8565.549805,2068.590088,17868.759766,4787.640136999999,-2.266998000000001,8.86599799999999,60.86108724472213,258.497,217.661,238.07935085000003,,237.5612642905274,0,0,0,0,0,0,0,0,-0.01896602464887287,0.004597535615783466,0.010675561188404847,0.007871124580107303,0.013040677876584805,0.0,-4.1253,2015-02-10,242.7575845829209,237.266998,8.86599799999999,8.664819959242092,88.90204735982694,11.09795264017306,23.729757371305446,23.729757371305446,39.50744893363876,39.50744893363876,-7.825625753361194,-7.825625753361194,240.01597794449327,236.3872914821291,3.628686462364186,4.939121602303599,-2.620870279878826
2015-02-11,234.132996,238.766998,231.483002,237.632996,183.536743,2413551.0,706.8,8627.400391,2068.530029,17862.140625,4801.180176,1.3659979999999905,7.283996000000002,62.99092237568546,257.362,220.658,239.01015075000004,,237.56809588190575,0,0,0,0,0,0,0,0,0.02090509086466863,0.007220854166756885,-2.9033785063692363e-05,-0.0003704309133191197,0.0028281237963898587,1.0,2.8951,2015-02-11,242.59307079481647,232.766998,7.283996000000002,8.561226492764796,71.48179828453077,28.51820171546922,25.325905486026706,25.325905486026706,34.78026778443474,34.78026778443474,6.417180889210641,6.417180889210641,239.64903613055557,236.48335703190463,3.1656790986509407,4.584402925445329,-2.837447653588777
